คำ,POS,ความหมาย
พละ 0,น.,กำลัง มักใช้ประกอบคำอื่นเช่น ทสพละ
พลั้ง 0,ก.,พลั้ง - ผิดโดยไม่ตั้งใจ
พลั้ง 1,ก.,พลั้ง พลาด ทะลาย
พลัด 0,ก.,พลัด - พราก หลุดจากที่ หลงจากที่
พลัน 0,ว.,พลัน - ทันที หลุดจากที่ หลงจากที่
พลาย 0,น.,เรียกช้างตัวผู้ว่าช้างพลาย (หงส์หิน) พาย ก็ว่า.
พลาย 1,น.,ชื่ออำเภอปาย จังหวัดแม่ฮ่องสอน มีบันทึกว่า เมืืองช้างผู้ - ช้างตัวผู้ คือ ช้างพลาย
พล้าว 0,น.,มะพร้าว บ่าพร้าว บ่าพ้าว ก็ว่า. กูดพร้าว
พล้าว 1,น.,ชื่อเฟิร์น ชื่อกล้วยไม้ เรียก เอื้องพล้าว
พล้าวเต่า 0,น.,มะพร้าวเต่า
พล้าวพันลำ 0,น.,ต้นค้อนหมาขาว
พล้าวพันลำ 1,น.,หมากผู้ (ธรรมราชานุวัตร) เรียกต้นอินทผลัม
พล้าวไฟ 0,น.,มะพร้าวที่มีทางและผลสีเหลืองหรือแสด
พล้าวหมูสี 0,น.,มะพร้าวที่ี่ต้นไม่สูงนักและผลค่อนข้างเล็ก นิยมใช้กะลาทำกระบวย
พล้าวหัวฅน 0,น.,มะพร้าวทั่วไปชนิดที่ผลเท่าศีรษะของคน
พล้าวอ้ม 0,น.,มะพร้าวน้ำหอม
พลิก 0,ก.,พลิก - กลับ เปลี่ยน
พลิกเมือ 0,ก.,กลับไป
พลิกหน้าเปนหลัง 0,น.,กลับหลัง ตรงกันข้าม
พลิกเอารีตเก่า 0,ก.,กลับเข้ารูปรอยเดิม
พลี 0,น.,การบวงสรวง เครื่องบวงสรวง
พลี 1,ว.,มีกำลัง
พลีกัมม์ 0,น.,การบูชา พิธีบูชา
พลู 0,น.,พลู
พลูแคง 0,น.,พลูชนิดหนึ่งที่ก้านและใบยาวกว่าพลูที่นิยมกินกับหมาก
พลูฅาว 0,น.,ชื่อพรรณไม้ล้มลุกชนิดหนึ่ง
พลูฅำ 0,น.,พลูเหลือง - พลูที่ใบมีสีเหลืองและเล็กกว่าพลูที่นิยมกินกับหมาก
พลูช้าง 0,น.,เถาหีควาย พลูช้าง - ชื่อพรรณกล้วยไม้
พลูดิน 0,น.,พลูอย่างที่กินกับหมากได้แต่เป็นชนิดที่มักเลื้อยไปตามดิน
พลูต้นขาว 0,น.,ต้นเทพทาโร
พลูนก 0,น.,ช้าพลู ชะพลู
พลูนา 0,น.,ช้าพลู ชะพลู
พลูลิง 0,น.,ช้าพลู ชะพลู
พวก 0,น.,หมู่ กอง กลุ่ม
พวกข้าฅน 0,น.,เพชฌฆาต
พวกน้อย 0,น.,บริวาร ทหารผู้ติดตาม
พวง 0,น.,พะวง - กลุ่มของสิ่งของที่ห้อยย้อยไปทางเดียวกันหรือดอกไม้ที่ร่วมกันอยู่เป็นกลุ่มเดียวกันเรียก พวงดอก
พ่วง 0,น.,สัปคับช้าง แพ เรือ
พ่วง 1,ก.,พ่วงห้อยท้าย ติดกันไป
พ่วงแพ 0,น.,แพ - ไม้ไผ่เป็นลำมัด เลียงกันเป็นแพใช้แทนเรือได้
พวงหางรอก 0,น.,เอื้องไอยเรศ
พวด 0,ก.,แบกขึ้นหลัง ขี่หลัง สะพายหลัง ตื่นเตลิด ตกใจ
พวน 0,น.,เชือกเกลียวขนาดใหญ่
พวน 1,น.,นั่งร้านอย่างที่ใช้ในการก่อสร้าง เรียก ค้างพวน
พวน 2,น.,ปลากะพงน้ำจืด
พหลฅาวี 0,น.,ชื่อชาดกเรื่องหนึ่งใน ปัญญาสชาดก
พอ 0,น.,ส่วน เช่น พอไผพอมัน - ส่วนของผู้ใดผู้นั้นก็รับผิดชอบเอง
