คำ,POS,ความหมาย
กลองยาม 0,น.,กลองสำหรับบอกเวลา
กลองรุ่ง 0,น.,สัญญาณบอกเวลาย่ำรุ่ง (๐๑.๓๗-๐๓.๐๐ น.)
กลองแลง 0,น.,สัญญาณบอกเวลาเย็น (ประมาณ ๑๖.๐๐-๑๗.๐๐ น.)
กลองสบัดไชย 0,น.,"กลองที่ใช้ตียามเกิดสงครามเป็นสัญญาณการโจมตีจากฝ่ายบุกรุก โดยจะตีร่วมกับฆ้องชนิดหนึ่งเรียกว่า ""กลองโหย้ง"" กลองตีภายหลังจากได้ชัยชนะ ตีนำขบวนต่างๆ (พื้นเมือง เชียงใหม่)"
กล้องสะหลีด 0,น.,กระบอกสำหรับฉีดน้ำ
กล้องสะหลีด 1,น.,กระบอกฉีด กระบอกฉีดน้ำ
กล้องสะหลีด 2,น.,กระบอกฉีดน้ำ
กลองสิ้งหม้อง 0,น.,กลองยาว กลองเถิดเทิง
กลองสิ้งหม้อง 1,น.,กลองยาวชนิดสะพายขณะบรรเลง
กลองสิ้งหม้อง 2,น.,กลองขาวหรือเถิดเทิง
กล้องสีด 0,น.,กระบอกฉีด กระบอกฉีดน้ำ
กลองแสะ 0,น.,กลองที่มีรูปร่างคล้ายรำมะนาแต่ขึงหนังทั้งสองหน้า มักใช้ไม้กีบอย่างไม้ไผ่ตีประกอบร่วมกับกลองหลวงหรือ กลองปูชา ถ้าใช้ประกอบการฟ้อนดาบหรือฟ้อนเชิงจะใช้ไม้ค้อนตีแทนไม้กีบ
กล้องหน้า 0,น.,ลูกดอก ลูกธนู หน้าไม้
กลองหลวง 0,น.,มีลักษณะคล้ายกลองแอวขนาดใหญ่
กลองอืด 0,น.,กลองยาวชนิดที่ต้องใช้หามหรือบรรทุกไปบนเกวียนเวลาบรรเลง
กลองอุ่นเมือง 0,น.,"กลองที่ดีเป็นสัญญาณแจ้งให้ชาวเมืองทราบว่าสงครามยุติแล้ว หรือเป็นการตีฉลองหลังจากชนะสงคราม คำว่า “อุ่น” หมายถึง อบอุ่น ตรงช้ามกับคำว่า ""เย็น"" หมายถึง ความเยือกเย็นหรือความน่ากลัว ล้านนาเรียกเรือนที่มีคนตายหลังจากทำพิธีเผาศพแล้วว่า ""เรือนเย็น” สำหรับบ้านเมืองเมื่อเกิดศึกสงครามบ้านเมือง ไม่สงบเรียกภาวะนั้นว่า ""ขํ้าเขือกเยือกไหว"" หรือ “ข้ำเชือกเยือกลุก” เมื่อเสร็จสงครามแล้ว จึงตีกลองเป็นสัญญาณว่าบ้านเมืองอบอุ่นเป็นปกติแล้ว จึงเรียกกลองนั้นว่า ""กลองอุ่นเมือง"""
กลองอู่เจ่ 0,น.,กลองยาวของชาว ไทยใหญ่ คล้ายกลองยาวหรือ เถิดเทิง
กล้องเอิ้น 0,น.,เครื่องขยายเสียง (โทรโข่ง)
กลองแอว 0,น.,กลองยาวชนิดที่ต้องใช้หามหรือบรรทุกไปบนเกวียนเวลาบรรเลง
กลองแอว 1,น.,ชื่อกลองยาวขนาดใหญ่ มีเอวคอดตรงกลาง
กลอน 0,น.,คำประพันธ์
กลอน 1,น.,เครื่องไม้ที่พาดแปสำหรับวางเครื่องมุงหลังคา
กลอนก่ายคำ 0,น.,โคลงกระทู้ (สนั่น ธรรมธิ) ส่งคำสัมผัสถึงกัน
กลอม 0,น.,ชาวเขมรโบราณ
กลอม 1,น.,ชนชาติขอม
กลอม 2,น.,ชนทางทิศใต้ (ไทลื้อ ไทเขิน)
กล่อม 0,ก.,เล้าโลมใจให้เพลิดเพลิน ถากแต่งให้ให้กลมงามทำให้เรียบร้อย
กล่อมไกล้ 0,ว.,ใกล้ชิด อยู่เคียงข้าง
กลอย 0,น.,หัวกลอย
กละ 0,น.,ผีปอบ
