คำ,POS,ความหมาย
ดินเอียด 1,น.,ดินที่มีแร่เกลือปนอยู่มีรสเค็มมาก
ดินเอือด 0,น.,ดินที่มีส่าเกลือปนอยู่
ดินแฮ่ 0,น.,"ลูกรัง, กรวด"
ดิบ 0,ว.,"ไม่สุก, ยังไม่ได้ทำให้สำเร็จเรียบร้อย, เช่น หมากม่วงดิบ, คนดิบ = คนที่ยังไม่ได้บวชเรียน, ด้ายดิบ = ด้ายที่ยังไม่ได้ฆ่า คือ ยังไม่ได้ชุบน้ำข้าว สุก ๆ ดิบ ๆ = สุกไม่ทั่วถึงกัน"
ดิบดี 0,ว.,"เรียบร้อย, อย่างดี, บางถิ่นว่า ดับดี"
ดิรัจฉาน 0,น.,"สัตว์ทั้งหลายยกเว้นมนุษย์, ส่วนมากเรียก เดียระฉาน"
ดิลก 0,น.,"ไฝ, รอยแต้ม หรือเจิมหน้าผากเพื่อเป็นมงคล, เลิศ, ยอด, เฉลิม (ป., ส.)"
ดี 0,ก.,ทำให้กลับคืนเป็นปกติ เช่น หายโกรธกัน
ดี 1,ว.,"ไม่ชั่ว, งาม, ชอบ, เรียบร้อย, ถูกต้อง"
ดี้ ๆ 0,ว.,"จริง ๆ , แม้นิดเดียว, สักนิด, เช่น บ่มีเงินดี้ ๆ = ไม่มีเงินเลยแม้นิดเดียว, บ่ไปดี้ ๆ = ไม่ไปเลยจริง ๆ"
ดีด 0,ก.,"กระดกขึ้น, ยกขึ้นด้วยแม่แรง, เอานิ้วมือหรือไม้สะกิดให้กระเด็นไป หรือเลื่อนไป, เช่น ดีดพิณ, ดีดลูกคิด, ดีดนิ้วมือ, ใช้แม่แรงดีดท่อนซุงให้กระดกขึ้น, ดีดฝ้าย = เอาไม้โก่งอย่างคันธนูดีดสายให้กระทบปุยฝ้าย เพื่อให้ปุยฝ้ายแตกเป็นปุยละเอียด, ม้าดีด (อาการเตะของม้า), ตั๊กแตนดีด หรือจิ้งหรีดดีด"
ดีดดิ้น 0,ก.,ทำสะบัดสะบิ้งเล่นตัว
ดีบ 0,ก.,อาการคลืบคลานของตัวปลิง หรือตัวบุ้ง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ เช่น การคืบคลานของเด็กว่าคีบดีบ ๆ
ดีบุก 0,น.,โลหะชนิดหนึ่งสีขาว
