คำ,POS,ความหมาย
พวกพ้อง 0,น.,"หมู่ญาติ, เพื่อนฝูง, มิตรสหาย"
พวง 0,น.,"ช่อ, กลุ่ม, พวง"
พวง 1,น.,หลังคาเกวียน รถ หรือเรือที่มีรูปค่อม ๆ = ประทุน
พวงที่ 0,น.,ดอกไม้ชนิดหนึ่ง
พวงมาลัย 0,น.,ดอกไม้ที่ร้อยเป็นพวง ๆ
พวงมาลัย 1,น.,เครื่องมือสำหรับจับถือท้ายเรือยนต์หรือรถยนต์
พวงมาลา 0,น.,ดอกไม้ที่ผูกเป็นวงสำหรับสักการะศพ เป็นต้น
พวน 0,ก.,รู้สึกปั่นป่วนในลำไส้ชวนให้อาเจียน = คลื่นไส้
พวนท้อง 0,ก.,รู้สึกปั่นป่วนในลำไส้ชวนให้อาเจียน = คลื่นไส้
พวม 0,ว.,"กำลัง, จวนจะ, เช่น พวมไป = กำลังไป"
พวมสิ 0,ว.,"กำลัง, จวนจะ, เช่น พวมไป = กำลังไป"
พวยพุ่ง 0,ก.,"สูง, พุ่งไปโดยเร็ว"
พวยพุ่ง 1,ว.,ช่วงโชติ
พสก 0,น.,"ชาวเมือง, พลเมือง (ป.,ส.)"
พสุ 0,น.,"ทรัพย์, สมบัติ, ความมั่งมี, ความประเสริฐ (ป.,ส.)"
พสุธา 0,น.,"ผู้ทรงไว้ซึ่งทรัพย์ คือ แผ่นดิน (ป.,ส.)"
พสุธาดล 0,น.,"พื้นแผ่นดิน (ป.,ส.)"
พสุธาธร 0,น.,ผู้ทรงแผ่นดินไว้ คือ พระเจ้าแผ่นดิน (ส.)
พหล 0,ว.,"มาก, ใหญ่, หนา, ทึบ (ป.,ส.)"
พหัส 0,น.,เทพที่เป็นครูของเทวดาทั้งหลาย
พหุ 0,ว.,มาก
พหุพจน์ 0,น.,คำที่กล่าวถึงสิ่งมากกว่าหนึ่ง
พหุล 0,ว.,"หนา, มาก (ป.,ส.)"
พหุสูต 0,น.,ผู้สดับรับฟังมาก ผู้ศึกษาเล่าเรียนมาก (ป.)
พหู 0,ว.,มาก
พหูกรณีย์ 0,น.,ผู้มีธุระมาก (ส.)
พหูพจน์ 0,น.,คำที่กล่าวถึงสิ่งมากกว่าหนึ่ง
พ่อ 0,น.,"ชายผู้ให้กำเนิดแก่ลูก, คำเรียกผู้ชาย"
พ้อ 0,ก.,"พบ, บรรจบ, ถึง, เช่น ขี้ไฮ้จวบผ้ากำพร้าจวบนม"
พ้อ 1,ก.,"ปะ, พบเห็น, เจอ, ประสบ"
พอ 0,ว.,"เท่าที่ต้องการ, เหมาะ, เต็มตามต้องการ, ถูก, ชอบ"
พอ 1,ว.,"เมื่อ, ครั้นเมื่อ, เพิ่ง"
พอก 0,น.,กะระบอกที่มีด้าม สำหรับตักของที่เป็นน้ำ
พอก 1,น.,ต้นไม้ขนาดใหญ่ มีลูกคล้ายผลละมุด มีกลิ่นหอมรับประทานได้
พอก 2,ก.,"หุ้ม, พูน, โปะให้หนา"
พอกคำพระ 0,น.,"ปิดทองพระ, ส่วนมากว่า ฟอกคำพระ"
พอกพ้น 0,ว.,"เกินไป, เกินขีด เช่น หลายผอกพัน"
