คำ,POS,ความหมาย
บะแต๋ง 0,น.,"ไจของด้ายดิบ, มัดของด้ายดิบ (น.ธ.)."
บะแมว 0,น.,บ่าง
บะแมว 1,น.,บ่าง (ดู แม่บาง).
บะยา 0,น.,ปุ๋ย (ดู มายา น. ๑.).
บะยา 0,น.,"ปุ๋ย, สิ่งที่ช่วยบำรุงพันธุ์ไม้ให้งอกงาม เติบโต"
บะเรียน 0,น.,โรคผอมแห้ง มีอาการหอบและไอ (ดู เรียนแห้ง).
บะเรียน 0,น.,โรคผอมแห้ง มีอาการหอบและไอ
บะละจั๋น 0,น.,กะปิ (ดู เคย น. ๑.).
บะละจั๋น 0,น.,"กะปิ, ของเค็มทำด้วยกุ้งเคยกับเกลือโขลกและหมักไว้ ใช้ปรุงอาหาร"
บะลากั๋น 0,ก.,ร่วมประเวณี (น.ธ.).
บะเละ 0,น.,มะลิ (ดู มฺลิ น. ๑.).
บะเละ 0,น.,มะลิ
บะไล้ 0,ก.,"ไพล่, ไขว้ เช่น บะไล้ขา - ไขว้ขา (น.ธ.)."
บะวา 0,น.,ปลาจะละเม็ด (ดู จันเม็ด).
บะวา 0,น.,ปลาจะละเม็ด เป็นปลาทะเล รูปร่างป้อมค่อนข้างสั้น ลำตัวแบนข้างมาก หัวเล็กมน ปากเล็ก เกล็ดเล็ก มี ๒ ชนิด คือ จันเม็ดขาว และจันเม็ดดำ
บะสัง 0,น.,ชะมด (ดู มูสัง).
บะสัง 0,น.,"ชะมด, อีเห็น, ชื่อสัตว์เลี้ยงลูกด้วยนม หน้าแหลม ตัวเรียว สีเทาหรือน้ำตาล มีลายจุดสีดำตามยาวทั่วตัว หางและขนหางยาว มีลาย เป็นปล้อง มีต่อมกลิ่นใกล้เครื่องเพศ มักออกหากินในเวลากลางคืน, โดยปริยายหมายถึงสัตว์อื่นที่มีลักษณะคล้ายนี้"
บะสิม 0,น.,ฤดู (น.ธ.).
บะหมอย 0,น.,"ข้าวต้มหมู (จ., ภ.ก., พ.ง.)."
บะหมี่ 0,น.,"เส้นหมี่เหลืองทำจากแป้งสาลี (จ., ภ.ก., พ.ง.)."
บะหราน 0,ว.,"โบราณ, ช้านาน."
บะหราน 0,ว.,"โบราณ, มีมาแล้วช้านาน, เก่าก่อน"
บะหรานบะหริด 0,ว.,เป็นเวลานานมาแล้ว.
บะหรานแล้ว 0,ว.,ค่อนข้างนานมาแล้ว.
บะหล่าต่า 0,น.,โรตี.
บะหู้ 0,น.,"หมูหยอง (จ., ภ.ก., พ.ง.)."
