คำ,POS,ความหมาย
ดัง 10,น.,"น้ำด่าง, น้ำขี้เถ้าที่เกรอะหรือแช่ไว้ มีรสกร่อย สำหรับทำยาและกัดสิ่งของ, สารประกอบจำพวกไฮดรอกไซด์ของโลหะแอลคาไลซึ่งละลายน้ำได้ดี มีรสฝาด ถูกมือลื่นคล้ายสบู่"
ดั้ง 0,น.,เสาที่วางคร่อมรอดขึ้นไปรับขื่อ
ดั้ง 1,น.,สันจมูก.
ดังข้าว 0,น.,"ข้าวตัง, ข้าวสุกที่ติดเป็นแผ่นเกรียมอยู่ก้นหม้อหรือกระทะ"
ดังข้าว 1,น.,ชื่อไม้ต้นขนาดกลางชนิดหนึ่ง เนื้อแข็งใช้สร้างบ้านเรือนได้.
ดังงา 0,น.,"กระดังงา, ชื่อไม้ต้น ดอกหอม กลีบบาง มี ๖ กลีบ ดอกใช้กลั่นน้ำมันหอมได้"
ดังฉา 0,ว.,มาก เช่น ฝนตกดังฉา - ฝนตกมาก.
ดังฉาวเหมือนนกจอกรังแตก 0,สำ.,เสียงจอแจพึงไม่ได้ศัพท์.
ดังเฉียง 0,ว.,พองขน.
ดังเทือนเลื่อนลั่น 0,ว.,เสียงดังมาก.
ดังน้ำ 0,ว.,อาการที่ผลมะพร้าวสุก เมื่อเขย่าแล้วจะมีเสียงน้ำดังขลุกขลิกอยู่ข้างใน เรียก พร้าวดังน้ำ.
ดังเผียบ 0,ว.,ยังอ่อนอยู่.
ดังเหมือนหมาเหาจีน 0,สำ.,เสียงดังมาก.
ดังเหว้ง 0,ว.,"เสียงใส, มีกังวานไพเราะ."
ดัด 0,ก.,ทำให้คดหรือตรงตามประสงค์ เช่น ดัดไม้ดัดนิสัย.
ดัด 1,ก.,"คาด, กั้น."
ดัดดัด 0,ว.,มาก เช่น เขียวดัดดัด - เขียวมาก.
ดัดเพดาน 0,น.,ผ้าขาวที่ขึงเหนือพิธีมงคล.
ดัดเพดาน 1,ก.,กั้นเพดาน.
ดัน 0,สำ.,"ขัดคอ, ประพฤติตนไม่เหมือนคนอื่น"
ดัน 1,น.,"ดาก, ไม้สำหรับอุดก้นตะบันหรือสิ่งอื่นที่มีรูปร่างอย่างนั้น เช่น ดันยน - ดากตะบันหมาก"
ดัน 2,น.,"มะดัน, ชื่อไม้ต้น ผลสีเขียว รสเปรี้ยวจัด กิ่งอ่อนใช้ทำยาได้."
