คำ,POS,ความหมาย
หญ้าเหม็น 0,น.,"ต้นสาบเสือ, ชื่อไม้ล้มลุก เป็นวัชพืชชิ้นทั่วไป ใบมีกลิ่นเหม็น ใช้ทำยาได้"
หญำ 0,ก.,"ขยำ, กายํ้า ๆ, บีบยํ้า ๆ, คลุก"
หญ้ำ 0,ก.,"ขยํ้า, เอาปากงับกัดอย่างแรง."
หญ้ำ 1,ก.,"ติดใจ, ติดรส."
หญ้ำ 2,ว.,คำล้อเลียน อวดว่าตนเองได้กิน แต่คนอื่นไม่ได้กิน ดังบทร้องว่า “ แด็กปากเปลา เราปากหวาน แด็กชี้คร้าน หญํ้าให้หมันกิน ”.
หญิก 0,ว.,"หงิกงอ, หยิกหยอย"
หญิกหญ้อย 0,น.,"เขย่งเก็งกอย, การเต้นขาเดียว เป็นการเล่นของเด็ก"
หญิง 0,น.,"เพศตรงข้ามกับผู้ชาย, ผู้หญิง"
หญิงกึด็อก 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงชั่ว 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงดอกไม้ 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงเที่ยว 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงโล้กีย์ 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงหญ้อย 0,น.,"หิ่งห้อย,ชื่อแมลงปีกแข็งขนาดเล็กหรือขนาดกลางหลายชนิด สามารถเปล่งแสงกะพริบ เห็นได้ชัดเจนในเวลากลางคืน ความถี่และช่วงของแสงนั้นแตกต่างไปแล้วแต่ชนิด ลำตัวยาวเป็นรูปทรงกระบอก สันหลังปล้องอกมักจะขยายออกไปคลุมหัว"
หญิงหม้อ 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิงหากิน 0,น.,"โสเภณี, หญิงที่หาเลี้ยงชี ด้วยการค้าประเวณี"
หญิบ 0,ก.,ขยิบตา.
หญิบตา 0,สำ.,ปากว่าตาขยิบ.
หญี 0,น.,"ต้นเขลงหรือหยี, ชื่อไม้ต้น ผลมีเมล็ดเดียว เมื่อแก่เปลือกกรอบสีดำ เนื้อหุ้มเมล็ดลีน้ำตาล รสเปรี้ยวอมหวาน"
หญีด 0,น.,จูบ (ใช้กับเด็ก).
หญุกหญุย 0,ว.,"ขยุกขยุย, ยุ่งเหยิง ไม่เป็นระเบียบ"
หญุ้ง 0,ก.,"ยุ่งเกี่ยว, ติดต่อผูกพัน."
หญุ้ง 1,ก.,"กลุ้มใจ, รู้สึกยุ่งยากใจโดยไม่รู้ว่าจะทำอย่างไร เช่น หญุ้งในใจ - กลุ้มใจ."
หญุ้ง 2,ก.,"ยุ่งเหยิง, วุ่นวาย ไม่เป็นระเบียบ."
หญุ้ง 3,ก.,มีธุระพัวพันมาก.
หญุด 0,น.,"อีจู้, เครื่องดักปลาชนิดหนึ่ง สานด้วยไม้ไผ่ รูปคล้ายหม้อ คอสูง มีงาแซงอยู่ริมก้น ห้อยเหยื่อไว้ภายใน"
หญุดหญุด 0,ว.,อาการกระตุกหรือกระเด้งเป็นจังหวะ.
หญุ้น 0,ว.,"หยุ่น, ยุบลงไปแล้วคืนตัวได้, ยืดหยุ่นได้."
หญุม 0,ว.,"ไม่สดชื่น, บึ้งตึง เช่น หน้าหญุม - หน้าบึ้ง."
หญุ้ม 0,น.,"ปริมาณของที่ขยุ้มมาได้ครั้งหนึ่ง ๆ, กอง, หย่อม."
หญุ้ม 1,ก.,"ขยุ้ม, เอาปลายนิ้วทั้ง ๕ หยิบรวบขึ้นมาเพื่อให้ได้มาก."
หญุ้ม 2,ลัก.,เรียกของหนึ่งหยิบมือ เช่น ขอเกลือสักหญุ้ม - ขอเกลือสักหนึ่งหยิบมือ.
หญุ้ม 3,ว.,บูดบึ้ง.
หญุ้ม 4,ว.,รุงรัง
หญุ้ย 0,ว.,ขาดลุ่ย.
หญุ้ย 1,ว.,ขาวโพลน ว่า ขาวหญุ้ย
หญู 0,น.,"สายยู, อุปกรณ์ล่ามบานประตูให้ติดกับห่วงเหล็กที่ธรณีประตู สำหรับลั่นกุญแจ."
หญู 1,น.,หูกางเกง (ดู ปลีง น. ๒.).
หญู 2,น.,หูของภาชนะ.
หญู้ 0,ว.,"ย่น, พับงอ, บุบ, คู้"
หญู 0,น.,"หูกางเกง (ช.พ., น.ศ.)"
หญูก 0,ก.,"ขยุกขยิก, ย่น, ยับ, พับอยู่"
หญูกหญาก 0,ว.,"ไม่ราบเรียบ, หยาบกร้าน, สาก เช่น ผิวหญูกหญาก - ผิวสาก, ดำนิลค่าแพง แดงค่ามาก ขาวหญูกหญาก ค่าหมากคำเดียว - สำนวนพูดเกี่ยวกับรสนิยมเรื่องผิวของสตรี"
หญูงหญาง 0,ว.,"เลอะเทอะ, สกปรก"
หญูบ 0,ก.,จูบ (น.ธ.).
หญูมหญาม 0,ว.,"เลอะเทอะ, สกปรก"
หญูมหญาม 1,ว.,"ยุ่มย่าม, ยุ่ง, เกะกะไม่เป็นระเบียบเรียบร้อย."
หญู้หญี้ 0,ว.,"ยู่ยี่, อาการที่ย่นหรือยับจนเสียรูป"
หด 0,ก.,"สั้นเข้า, ย่นเข้า, น้อยลง, ดึงกลับ."
หด 1,ก.,กลัว.
หน 0,น.,"ทาง, ที่, ถนน."
หน 1,ลัก.,"ครั้ง, เที่ยว, คราว เช่น ไปหลาดมาแล้ว ๒ หน – ไปตลาดมาแล้ว ๒ เที่ยว."
หนก 0,สำ.,มารยา
หนก 1,น.,"กระหนก, ชื่อแบบลายไทยประเภทหนึ่ง ใช้ผูก เขียนเป็นลวดลาย มีทั้งระบายสี ปิดทอง รดน้ำ ปั้น หรือแกะสลัก เป็นต้น."
หนก 2,ว.,"จังหวะ, โอกาส เช่น ไม่เข้าหนก - ไม่เข้าจังหวะ หรือไม่ได้โอกาส."
หนก 3,สำ.,มารยา.
หนกมาก 0,สำ.,มารยา
หนกมาก 1,สำ.,มารยา.
หนง 0,น.,ชื่อไม้เถาชนิดหนึ่ง.
หนง 1,น.,โครงไม้ที่ขดเป็นวงกลม ซึ่งผูกไว้ภายในซี่ไม้ ใช้บังคับรูปทรงของสุ่ม ไซ เป็นต้น.
หนง 2,น.,แผ่นไม้รูปกลม สำหรับปิดส่วนบนและยึดชี่กรงนก.
หนง 3,น.,"ขนง, คิ้ว."
หนด 0,น.,"ขนด, ตัวงูที่ขด"
หนด 1,ก.,"กำหนด, หมายไว้, ตราไว้."
หนด 2,ว.,"แน่ ใช้ประกอบคำ “ ไม่ ” ว่า “ ไม่หนด ” หมายถึง ไม่แน่นอน, ไม่อาจกำหนดได้, ไม่แน่ (ความหมายคาดคะเนไปในเชิงว่า ใช่)."
หนน 0,น.,"ถนน, หนทางที่ทำขึ้น"
หนบ 0,น.,"ขนบธรรมเนียม, ระเบียบ, แบบอย่าง."
หนบ 1,น.,"แบบ, ขนาด เช่น ไม่ได้หนบ - ไม่ได้ขนาด."
หนม 0,น.,ดินและหญ้าที่เกาะตัวกันแน่นลอยอยู่เหนือผิวน้ำ
หนม 1,น.,ดินและหญ้าที่เกาะตัวกันแน่นลอยอยู่เหนือผิวน้ำ (ดู ตึก น. ๓.).
หนม 2,น.,"ขนม, ของกินที่ไม่ใช่กับข้าว มักปรุงด้วยแป้ง หรือข้าวกับกะทิหรือ น้ำตาล, ของหวาน"
หนมกรอก 0,น.,ขนมเบื้องไทย.
หนมกริม 0,น.,ขนมชนิดหนึ่งทำด้วยแป้งข้าวเจ้า คล้ายลอดช่อง แต่ตัวเล็กกว่า กินกับน้ำเชื่อม
หนมกวน 0,น.,ขนมที่ทำด้วยแป้งข้าวเจ้าผสมกะทิและน้ำตาล กวนจนเหนียว เทใส่ถาด วางให้เย็น แล้วตัดเป็นชิ้น ๆ
หนมกวน 1,น.,กะละแม (ดู หนมกันแม).
หนมกวน 2,น.,กะละแม
หนมกวนขาว 0,น.,ขนมกวนชนิดหนึ่ง ทำด้วยแป้งข้าวเจ้า ราดกะทิ.
หนมก้อ 0,น.,ขนมโก๋.
หนมก้องถึง 0,น.,ขนมตุ้บตั้บ
หนมกันแม 0,น.,กะละแม
