คำ,POS,ความหมาย
จัดหลัด 0,ว.,"ช่างทำ, เข้าใจทำ เช่น อ้ายนี่ทำไหรจัดหลัด - นายคนนี้ทำอะไรเก่ง."
จัน 0,ก.,"ประจัญ, ปะทะต่อสู้ เช่น มาจันหน้ากัน - มาพบกัน (ในกรณีไม่ชอบพอกัน). ว. โดนเต็มที่, โดนถนัด เช่น พี่บาวนั้นถูกเบอร์จันเลย - พี่ชายคนนั้นถูกหวยเต็มที่เลย (ภ.ก.)."
จัน 1,สัน.,"ถึง, จนถึง เช่น เดินไปจันฝ่า - เดินไปจนถึงฝา."
จั่น 0,น.,เครื่องดักสัตว์ มีรูปร่างคล้ายกรง ๒ ช่อ ดอกหมากหรือช่อดอกมะพร้าวเมื่อยังอ่อนอยู่.
จั๋น 0,ก.,"หมดหนทาง, หมดทางสู้, ติดจั่น (ภ.ก.)."
จันกรอ 0,น.,ชื่อผักชนิดหนึ่ง อยู่ในน้ำ
จันกรีด 0,น.,ชื่อผักชนิดหนึ่งคล้ายจันกรอ.
จันครี 0,น.,ปลาอินทรี (เทียบ ม. tanggeri ; น.ธ.)
จันครี 1,น.,ปลาอินทรี (ดู ตังครี).
จันจา 0,ก.,"เจรจา, พูดจากัน."
จันติ 0,ก.,"สงสัย, ไม่แน่ใจในข้อเท็จจริง."
จันติ 1,ก.,"สังเกต, พินิจ พิเคราะห์ เช่น ช่วยจันติดูที - ช่วยพินิจพิเคราะห์ดูที"
จันทร์ 0,น.,ดวงเดือน.
จันทร์ 1,น.,ชื่อวันที่ ๒ ของสัปดาห์.
จันทร์ตั้งดวง 0,น.,ช่วงเวลาที่ดวงจันทร์ขึ้นสู่ขอบฟ้า ประมาณ ๑๙.๐๐ นาฬิกา.
จันทร์ล่อเมรุ 0,น.,ชื่อเพลงกาหลอ.
จันทัน 0,น.,"จันทัน, ชื่อตัวไม้เครื่องบนของเรือน อยู่ตรงกับขื่อ สำหรับรับแปลานและรับระแนง."
จันทันผู้ 0,น.,เครื่องประกอบหลังคาให้รับระแนง
จันทันฝูง 0,น.,เครื่องประกอบหลังคาให้รับระแนง
จันพราง 0,น.,"เครื่องเรือน, ไม้ที่พาดจากอกไก่ไปยังหางจระเข้"
จันพราง 1,น.,ไม้ที่พาดจากอกไก่ไปยังหางเข้ (ดู ลูกเข้).
จันเม็ด 0,น.,ปลาจะละเม็ด เป็นปลาทะเล รูปร่างป้อมค่อนข้างสั้น ลำตัวแบนข้างมาก หัวเล็กมน ปากเล็ก เกล็ดเล็ก มี ๒ ชนิด คือ จันเม็ดขาว และจันเม็ดดำ
จันหลอน 0,น.,"จังลอน, ชื่อกับข้าวชนิดหนึ่ง ใช้ปลาหรือเนื้อ โขลกปั้นเป็นก้อนหรือเป็นแผ่น เคี่ยวกับกะทิ สำหรับกินกับขนมจีนซาวน้ำ บางทีใช้ปลาโขลก ปั้นเป็นก้อนเสียบไม้ปิ้งไฟ เรียกว่า “จันหลอนแห้ง”."
จันหวัน 0,ก.,"ดื้อรั้น, เกะกะ, ทะลึ่ง, ซุกซน, สัปดน, พิเรนทร์"
จันหอม 0,น.,ชื่อพันธุ์ไม้ขนาดเล็กชนิดหนึ่ง ใบหอม ใช้ผสมอาหาร
จันไหร 0,ว.,เสนียดจัญไร
จันไหร 1,ว.,เสนียดจัญไร (ดู จังไหร).
จับ 0,น.,"กระจับ, นวมหรือวัสดุคล้ายผักกระจับ ใช้สวมหว่างขา เช่น จับโนรา - เครื่องประดับของผู้แสดงมโนราห์ รูปคล้ายกระจับ."
จับ 1,ก.,หยอกล้อ.
จับ 2,ก.,"จับ, อาการที่ใช้ มือแตะต้องสิ่งใดสิ่งหนึ่งตลอดจนกำไว้, ยึดไว้, เกาะ, ติด, เริ่ม, เกาะกุมไว้ไม่ให้หนี."
