คำ,POS,ความหมาย
เงิน 0,น.,"เงิน, วัตถุที่ใช้วัดราคาในการชื้อขายแลกเปลี่ยนกัน."
เงิน 1,น.,แร่ธาตุเป็นโลหะสีขาว เนื้อค่อนข้างอ่อน.
เงินกล่ำ 0,น.,"มะกล่ำตาหนู, ชื่อไม้เถาชนิดหนึ่ง ฝักแก่ไม่บิด เมล็ดสีแดงจุดดำ มีพิษ รากและใบใช้ทำยาได้."
เงินขี้หนู 0,น.,เงินตรานโมชนิดหนึ่ง ขนาดเขื่องกว่าเงินตาไก่เล็กน้อย
เงินตาไก่ 0,น.,เงินตรานโมชนิดหนึ่ง มีขนาดลักษณะดุจสันฐานตาไก่.
เงี่ย 0,ว.,"แว่ว, ได้ยินแต่ไม่ชัดเจน, ได้ยินมาจากที่ไกล"
เงี่ย 1,ว.,แว่ว (ดู แห้ว).
เงี้ย 0,น.,เกียร์ (ภ.ก.).
เงียก 0,น.,นกเงือก ส่วนใหญ่ลำตัวสีดำ ปากใหญ่ อยู่รวมกันเป็นฝูงในป่าลึก กินเนื้อสัตว์และผลไม้
เงี่ยง 0,น.,"เงี่ยง, กระดูกแหลมของปลาบางชนิด เช่น เงี่ยงปลาดุก."
เงี่ยงยาว 0,สำ.,"มีพิษสง, มีอันตรายน่ากลัว."
เงี้ยน 0,ว.,"อยาก, กระหาย, ร่าน เช่น เงี้ยนหมาก - อยากเคี้ยวหมาก"
เงือด 0,ก.,"พอ, ยกมือขึ้นทำท่าจะทุบจะตี."
เงื่อน 0,น.,"เงื่อน, เชือกหรือเส้นด้ายเป็นต้นที่ผูกกันเป็นปม."
เงื่อนด๋อย 0,น.,เงื่อนที่ผูกแล้วแก้ยาก (น.ธ.).
เงื่อนทก 0,น.,เงื่อนกระตุก.
เงื่อนสุดเบ็ด 0,น.,เงื่อนตะกรุดเบ็ด.
เงื่อนหูชอง 0,น.,เงื่อนที่ถักหัวเชือกเป็นบ่วง.
แง 0,ว.,เสียงของเด็กร้องดังเช่นนั้น
แง่ 0,น.,"แขนง, กิ่งก้าน"
แง่ 1,น.,ชื่อพืชตระกูลหวาย ออกลูกเป็นทะลาย ผลขนาดเล็กเท่าปลายนิ้วก้อย เปลือกแข็งเป็นเกล็ด ผลอ่อนจะเป็นสีเขียว พอแก่จะออกขาว ถ้ายังไม่แก่จัดรสจะฝาด แต่พอแก่จัดรสจะออกหวานอมเปรี้ยว (ภ.ก.).
แง่ 2,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง (ดู แงะ น. ๒.).
แง่ 3,ว.,แง่งอน.
แง่ 4,ลัก.,แง่มุม เช่น พูด ๒ แง่.
แง่ 5,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง มีเกล็ดขนาดใหญ่ คล้ายปลายี่สก อยู่ในลำธารแถบเชิงเขา
แง่ง 0,น.,"แขนง, กิ่งก้าน"
แง่ง 1,น.,"แขนง, กิ่งก้าน (ดู แง่ น. ๑.)."
แง็ง 0,ก.,"งับ, ขู่คำราม ใช้กับสุนัข เช่น ระวังหมาแง็งเอา - ระวังหมาจะงับเอา."
แง็ง 1,ว.,หงิกงอ เช่น มือแง็ง.
แงแง 0,ว.,เสียงของเด็กร้องดังเช่นนั้น
แงแง 1,ว.,เสียงของเด็กร้องดังเช่นนั้น (ดู แง).
แงบแงบ 0,ว.,"อาการร่อแร่, เพียบหนัก"
แงบแงบ 1,ว.,อาการร่อแร่ (ดู งาบงาบ ว. ๒.).
แงบแงบ 2,ว.,"โอ้เอ้, ชักช้า เช่น ทำแงบแงบ อยู่นั่นแหละไม่เสร็จซักที"
แงะ 0,น.,"แขนง, กิ่งก้าน"
แงะ 1,น.,แขนง (ดู แง่ น. ๑.).
แงะ 2,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง มีเกล็ดขนาดใหญ่ คล้ายปลายี่สก อยู่ในลำธารแถบเชิงเขา
แงะ 3,ก.,"งัดแงะ, งัดให้เผยอขึ้น."
โงก 0,ก.,"ยื่นหน้าหรือส่วนหน้าออกไป, ชะโงก."
โงก 1,ว.,"โงก, สัปหงก, อาการที่หัวงุบลงมาเพราะง่วง."
โงกเงก 0,ว.,"โยกคลอนไปมา, ไม่แน่น, ไม่มั่นคง, ไม่แข็งแรง"
โงกเงก 1,ว.,โยกคลอนไปมา (ดู ง็อกแง็ก).
