คำ,POS,ความหมาย
พริบ 1,ว.,"ประเดี๋ยวประด๋าว, ฉับพลัน, ทันที เช่น มาพริบเดียวกลับ."
พริ่ม 0,ก.,เคลิ้มหลับ.
พริ้ม 0,ว.,"เต็มเปี่ยม, ปริ่ม."
พริ่มพริ่ม 0,ว.,"ปริ่มน้ำ, เสมอขอบ, เสมอพื้น, เกือบเต็มใช้กับของเหลว เช่น ใส่น้ำมาพริ่มพริ่มแกัว."
พรึก 0,ว.,ไหลซก ๆ.
พรึง 0,น.,ไม้กระดานหน้าใหญ่ตั้งอยู่บนหัวรอดรัดรอบเสาทั้ง ๔ ด้าน
พรึน 0,น.,เม็ดผื่นคันที่ขึ้นตามตัว
พรึบ 0,ว.,พร้อมเพรียง (ดู พรึม).
พรึบพรึบ 0,ว.,"มาก, พร้อม ๆ กัน เช่น มากันพรึบพรึบ"
พรึม 0,ว.,"พร้อมเพรียง, เดี๋ยวเดียว เช่น ของหีดหุ้ยช่วยกันพรึมเดียวก้าแหม็ด - ของเล็กน้อยช่วยกันเดี๋ยวเดียวก็หมด"
พรึม 1,ว.,เสียงดังเช่นนั้น.
พรืน 0,น.,เม็ดผื่นคันที่ขึ้นตามตัว
พรืน 1,น.,เม็ดผดผื่นคันที่ขึ้นตามตัว (ดู พรึน).
พรืบ 0,ว.,"พร้อมเพรียง, เดี๋ยวเดียว เช่น ของหีดหุ้ยช่วยกันพรึมเดียวก้าแหม็ด - ของเล็กน้อยช่วยกันเดี๋ยวเดียวก็หมด"
พรื่อ 0,ว.,"อย่างไร, เช่น พรื่อจู้, พรื่อฉู้, พรื่อโฉ้ - รู้สึกยังไงชอบกล, พันพรื่อ - เป็นยังไง, เอาพรื่อ - จะเอากันยังไง, พรื่อรื่อ - เป็นอย่างไรพรื้อ ๆ มาหรือ"
พรื่อ 1,สัน.,ถึงอย่างไรก็ตาม เช่น พรื้อ ๆ มาหรือตัวต้องมาถึง - อย่างไรก็ตามคุณต้องมา
พรือรื่อ 0,ว.,เป็นอย่างไร
พรุ 0,น.,บริเวณที่ลุ่มมีน้ำขังประจำ (เทียบ ม. baroh)
พรุ 1,น.,พรุ่งนี้ (ดู พรุก).
พรุ 0,น.,พรุ่งนี้
พรุก 0,น.,พรุ่งนี้
พรุ่ย 0,ว.,ยุ่ย (ดู พลุ่ย ว. ๑.).
พรุ่ย 1,ว.,"ยุ่ย, ย่อยหรือสลายตัวได้ง่าย"
พรูก 0,น.,พรุ่งนี้
พรูก 1,น.,พรุ่งนี้ (ดู พรุก).
พรูด 0,ว.,"โดยเร็ว เช่น พุ่งปรูด - พุ่งไปโดยเร็ว, ถดปรูด -กระเถิบไปโดยเร็ว"
พรูด 1,ว.,โดยเร็ว (ดู ปรูด).
พลก 0,น.,"กะลา, ส่วนแข็งที่หุ้มเนื้อมะพร้าว (เทียบ ม. porok)"
พลก 1,น.,กะลา (ดู พรก น. ๑).
พลกข้าวหอยเลียง 0,น.,การเล่นขายหม้อข้าวหม้อแกงของเด็ก ๆ
พลกข้าวหอยเลียง 1,น.,การเล่นขายหม้อข้าวหม้อแกงของเด็ก (ดู ข้าวหอยเลียง).
พลกข้าวหอยเลียง 2,ว.,ล้มลงทันทีทันใด เช่น ฉัดพลัดพลก - เตะล้มลงทันทีทันใด.
พลกข้าวหอยเลียง 3,สำ.,ลงจากเรือนไปเที่ยว เช่น อยาให้พลกแหละสูญเป็นวัน ๆ - อย่าให้ลงจากเรือนแล้วเป็นต้องหายไปเป็นวัน.
พลวก 0,ก.,"โค่น, ล้ม."
พลวก 1,ว.,"หลวม, ไม่แน่น เช่น ดินพลวก - ดินไม่แน่น."
พลวก 2,สำ.,ใช้พูดประชดคนใหญ่โตที่สูญเสียอำนาจ เช่น ถึงใหญ่ก้าพลวก - ถึงมีอำนาจก็ล้ม (หมดอำนาจได้).
พลวม 0,ว.,ตูม เช่น โดดพลวม - กระโดดตูม.
พลวย 0,ก.,ออกพลั่ง ๆ เช่น รากพลวย ๆ – อาเจียนพลั่ง ๆ ออกมา.
พลอ 0,ก.,ควั่นเปลือกและกะพี้ ให้ต้นไม้ยืนต้นตาย.
พลอ 1,ก.,ปอกเอาเปลือกแข็งออก เช่น พลอพร้าว - ปอกเอาเปลือกแข็งของมะพร้าวออก.
พลอ 2,ก.,พันโดยรอบ เช่น เอาผ้าไปพลอต้นไทร.
พลอ 3,ก.,ฟัน ถาก หรือตัดโดยรอบ เช่น พลอปลวก.
พลอ 4,ก.,ขุดดินโดยรอบต้นไม้ ก่อนขุดไปปลูกที่อื่น.
พล้อ 0,น.,"กระบวย, กระบอกตักน้ำหรือรองรับน้ำ."
พล้อ 1,ก.,พูดล้อเลียน.
พล้อ 2,ก.,เลียนแบบ เช่น เขาพล้อท่าเดินคนแก่ - เขาเลียนแบบท่าเดินของคนแก่.
พล็อก 0,ว.,เข้ากันสนิท.
พล็อก 1,ว.,เสียงที่เกิดจากการเอาสลักหรือแกนใส่เข้าช่องหรือรู และเข้ากันสนิท
พล็อก 2,ว.,เสียงที่เกิดจากการถูกต่อยที่คางอย่างจัง.
พล็อกพล็อก 0,ว.,อ้วนฉุ
พล็อกแพล็ก 0,ว.,ต้วมเตี้ยม (ภ.ก.).
พล็อกหัว 0,น.,"กะโหลก, กระดูกที่หุ้มมันสมอง"
พล็อกหัว 1,น.,กะโหลก (ดู โหลก น. ๑.).
พลอง 0,น.,"ชื่อไม้ต้นขนาดเล็ก มีหลายชนิด เนื้อละเอียด และแข็ง เช่น พลองขี้ผึ้ง, พลองใหญ่."
พลอง 1,น.,เรียกไม้ใช้เป็นอาวุธยาวประมาณ ๔ ศอกว่า ไม้พลอง.
พล็อง 0,ว.,"ฉับพลัน, ทันทีทันใด เช่น โถกหมัดทีเดียวล้มพล็อง - ถูกหมัดทีเดียวล้มทันทีเลย."
พล็องพล็อง 0,ว.,อ้วนฉุ
พล็องพล็อง 1,ว.,"รุ่มร่าม, หลวมโพลกเพลก เช่น แต่งตัวพล็องพล็อง."
พลอย 0,น.,"พลอย, หินที่ตกผลึกมีเนื้อสีต่าง ๆ ใช้ทำเป็น เครื่องประดับต่าง ๆ มีหัวแหวน เป็นต้น."
พลอย 1,ก.,"ขอร่วมด้วย, ประสมด้วย เช่น พลอยกิน - ขอกินด้วย, พลอยรถ - ขอโดยสารรถ, พลอยไป - อาศัยไปด้วย."
พลอยหรอย 0,สำ.,แส่ทุกเรื่อง.
พลัด 0,น.,ลมมรสุมที่พัดจากทิศตะวันออกเฉียงใต้ ไปยังทิศตะวันออกเฉียงเหนือ (เทียบ ม. Barat Laut).
พลัด 1,ก.,พลัด หลุด หรือตกจากที่ใดที่หนึ่ง
พลัด 2,ก.,"พลัดพราก, พรากจากกันโดยไม่รู้ว่าหลงไปอยู่ที่ใด."
พลัด 3,สำ.,"ตกอับ, ตกทุกข์."
พลับ 0,น.,"มะพลับ, ชื่อไม้ต้น คล้ายตะโก ผลกินได้ รสหวาน."
พลับ 1,น.,"แมลงพลับ, ชื่อด้วงปีกแข็งชนิดหนึ่ง สีดำ กินได้."
พลั่ว 0,น.,"พลั่ว, เครื่องมือสำหรับแทงดิน สาดดิน สาดข้าว รูปแบน ๆ มีด้ามสำหรับมือ"
พลา 0,น.,ชื่อไม้พุ่มขนาดกลาง ขึ้นตามทุ่งนาหรือป่าราบทั่วไป เนื้อเหนียว ใบสาก มีลูกเป็นพวง รสเปรี้ยว ๆ หวาน ๆ
